hu1,hu2,hu3,hu4,hu5,hu6,hu7,H_mean,S_mean,V_mean,label
0.769195463189079,2.829904933232443,3.2512857799446815,5.132491570222686,-9.34964273687998,-6.571691021994131,-9.804028113989201,49.21011447215617,44.609771608693244,59.27123541447769,corazon
0.7710197999122271,2.915696288310726,3.2486424063099246,5.182700852273213,-9.471176242225765,-6.700145837393155,-9.67105851464004,31.72418418228871,49.792873824401944,57.56671716215364,corazon
0.7802314442802241,4.316880532761969,3.26423757075702,6.300335431344799,-11.122165878745397,-8.470081379188045,-11.471931091576955,7.5096361383925725,72.26351549828223,47.677748119388504,corazon
0.7745001674748296,3.074418345843871,3.266605303883624,5.349358390140471,-9.662490341384483,-6.888433219192908,-10.47237934834573,26.503871216765436,51.52284131417024,45.56105396998388,corazon
0.7716495042962194,2.906728273295073,3.2713189423137785,5.196905269214319,-9.47751043192603,-6.6887939950196404,-9.788532395317056,110.10311663894714,26.964625063272834,50.17891387663606,corazon
0.7576846054871741,2.9571323657871136,2.976049369201648,5.0283841766138035,-9.041011193249895,-6.5210315709925055,-9.695431985986904,72.14608526789655,33.438961956042014,56.57754435519463,corazon
0.758611753608666,2.9858987245675115,2.983454532013542,5.068013054832412,-9.112551937180028,-6.580996631933167,-9.634321003532104,120.25295734465243,35.02811217034305,49.60956092129984,corazon
0.7593039353278396,2.9968085643088647,2.9997637203769867,5.157171761100453,-9.31320262268183,-6.802284725398489,-9.49681743749288,40.37920945333736,28.654900332225914,65.10236710963456,corazon
0.759417047688351,3.025496882847087,2.992329118525999,5.067918494126098,-9.291412379698505,-6.737467597662902,-9.212781832920912,31.02825999192572,41.64618490109003,58.54624545821559,corazon
0.7632232980815197,3.3003162180843426,3.001561607056441,5.403153734350459,-9.609652320463828,-7.05533335600472,10.467407550909384,16.145041199245508,46.88871239948377,61.342632118865616,corazon
0.7878121785769399,2.9282517265533796,4.785470477671638,6.76495906633256,-12.611261170127701,-8.278049294414782,12.81722976111736,12.106497960456235,61.77468887214529,37.724440749304996,circulo
0.797943446033713,4.5855016653946175,6.553514137078283,10.084941300844505,18.541592129077067,12.510388902620617,18.56861615051448,59.52842653508772,70.12943165204679,38.78424707602339,circulo
0.7979700925308325,4.668499779593582,6.3910377373682605,9.899835140108502,-18.254862997001094,-12.36599196815195,18.14939308137178,50.051298062662944,57.39293129556489,44.395374432146376,circulo
0.7979746724850991,4.680312373619094,6.3854352273800705,9.91160282449814,-18.27893829201496,-12.38240320694696,18.15875633091779,45.4918782121165,58.722979286715464,44.31474069459586,circulo
0.7979974235777023,4.733018926408891,6.412568188364797,9.986499015875909,-18.431343698303788,-12.51577657365888,18.270780118436384,46.673164523563784,58.96032996282874,44.05230360925945,circulo
0.7981209038614778,5.2894650974065485,6.439341258064668,10.745488393975343,19.896066644286847,13.932745437032679,19.355185255384555,76.0551105027978,73.73568696912363,35.82258363189888,circulo
0.7975548079931445,4.149166223985729,6.704228184619542,9.929540389373605,18.803702996338387,12.62521266456158,18.26378019538414,107.35619679166959,48.988566805037635,39.990624780130865,circulo
0.798089780018251,5.776289490683202,5.607146273592672,10.181190773631164,18.279527065219217,13.717785989683577,18.182886354636228,56.26637400039156,86.5481318052439,40.387162843933076,circulo
0.7908962354621338,5.049721589113572,9.146729007641985,9.384631435155013,18.651189731877732,-12.17106076446613,-19.84736181772559,117.41432417249706,35.313674134924746,52.239127738584216,pentagono
0.790881444950011,5.005619838852762,8.565833516645315,9.318138080938226,18.617926442699197,-12.08485562548793,-18.306548340138463,122.49685316704198,34.44671314741036,51.63926901091287,pentagono
0.7904033892458286,4.164918637807019,6.388962195719118,7.805292683440789,-14.971509303263986,-10.085383989117975,-15.184721708882167,43.97675463222909,38.261998877035374,66.12074115665357,pentagono
